SRR1298742.122	IGHG 27 0 
SRR1298742.7694	IGHM 113 0 
SRR1298742.5143	IGHG 29 0 
SRR1298742.7196	IGHM 113 0 
SRR1298742.6138	IGHG 27 0 
SRR1298742.7102	IGHG 29 0 
SRR1298742.4247	IGHM 113 0 
SRR1298742.3298	IGHG 27 0 
SRR1298742.251	IGHG 27 0 
SRR1298742.7674	IGHM 113 0 
SRR1298742.3333	IGHG 27 0 
SRR1298742.9374	IGHG 27 0 
SRR1298742.5641	IGHM 113 0 
SRR1298742.6084	IGHG 27 0 
SRR1298742.5379	IGHG 27 0 
SRR1298742.7900	IGHM 113 0 
SRR1298742.743	IGHG 27 0 
SRR1298742.876	IGHG 27 0 
SRR1298742.51	IGHG 27 0 
SRR1298742.6892	IGHG 27 0 
SRR1298742.4430	IGHM 113 0 
SRR1298742.4700	IGHG 29 0 
SRR1298742.9151	IGHG 29 0 
SRR1298742.1054	IGHG 27 0 
SRR1298742.3049	IGHG 27 0 
SRR1298742.6470	IGHM 113 0 
SRR1298742.3871	IGHG 29 0 
SRR1298742.1765	IGHG 29 0 
SRR1298742.2615	IGHG 29 0 
SRR1298742.7765	IGHM 113 0 
SRR1298742.7433	IGHM 113 0 
SRR1298742.3842	IGHM 113 0 
SRR1298742.8179	IGHM 113 0 
SRR1298742.814	IGHG 29 0 
SRR1298742.9221	IGHM 113 0 
SRR1298742.4816	IGHG 27 0 
SRR1298742.7921	IGHM 113 1 
SRR1298742.6390	IGHM 113 0 
SRR1298742.4779	IGHG 26 0 
SRR1298742.9356	IGHM 113 1 
SRR1298742.7373	IGHM 113 0 
SRR1298742.5036	IGHG 29 0 
SRR1298742.1042	IGHG 27 0 
SRR1298742.4122	IGHM 95 0 
SRR1298742.5125	IGHG 29 0 
SRR1298742.3270	IGHG 29 0 
SRR1298742.8077	IGHG 27 0 
SRR1298742.8370	IGHG 27 0 
SRR1298742.4500	IGHG 27 0 
SRR1298742.5560	IGHM 113 0 
SRR1298742.7654	IGHM 113 1 
SRR1298742.3782	IGHG 29 0 
SRR1298742.7730	IGHM 113 0 
SRR1298742.3190	IGHM 113 0 
SRR1298742.9236	IGHG 27 0 
SRR1298742.2670	IGHG 27 0 
SRR1298742.4001	IGHM 113 0 
SRR1298742.1233	IGHM 113 1 
SRR1298742.7609	IGHM 113 2 
SRR1298742.3861	IGHG 29 0 
SRR1298742.4451	IGHM 113 0 
SRR1298742.1162	IGHG 27 0 
SRR1298742.9325	IGHM 113 0 
SRR1298742.6545	IGHM 113 0 
SRR1298742.1245	IGHG 29 0 
SRR1298742.4733	IGHG 27 0 
SRR1298742.6200	IGHM 113 0 
SRR1298742.72	IGHG 29 0 
SRR1298742.3467	IGHG 29 0 
SRR1298742.3897	IGHG 27 0 
SRR1298742.3545	IGHM 113 0 
SRR1298742.3080	IGHG 29 0 
SRR1298742.3816	IGHM 113 1 
SRR1298742.7237	IGHG 27 0 
SRR1298742.5991	IGHG 27 0 
SRR1298742.198	IGHG 27 0 
SRR1298742.729	IGHG 27 0 
SRR1298742.1798	IGHG 27 0 
SRR1298742.3417	IGHM 114 0 
SRR1298742.2508	IGHG 27 0 
SRR1298742.5574	IGHG 27 0 
SRR1298742.1348	IGHG 29 0 
SRR1298742.8627	IGHM 113 1 
SRR1298742.8689	IGHM 113 0 
SRR1298742.4654	IGHM 113 0 
SRR1298742.2067	IGHG 27 0 
SRR1298742.274	IGHG 29 0 
SRR1298742.7985	IGHG 29 0 
SRR1298742.4205	IGHG 29 0 
SRR1298742.7117	IGHM 113 0 
SRR1298742.7775	IGHM 113 0 
SRR1298742.7408	IGHG 29 0 
SRR1298742.4589	IGHG 29 0 
SRR1298742.9424	IGHG 27 0 
SRR1298742.968	IGHM 113 0 
SRR1298742.3247	IGHM 113 0 
SRR1298742.3388	IGHM 113 0 
SRR1298742.9152	IGHM 113 1 
SRR1298742.6179	IGHG 29 0 
SRR1298742.4945	IGHM 113 0 
SRR1298742.6887	IGHG 27 0 
SRR1298742.1575	IGHG 27 0 
SRR1298742.5480	IGHM 113 0 
SRR1298742.825	IGHG 27 0 
SRR1298742.6868	IGHM 113 0 
SRR1298742.6827	IGHM 113 0 
SRR1298742.3411	IGHG 27 0 
SRR1298742.5731	IGHG 29 0 
SRR1298742.1608	IGHG 27 0 
SRR1298742.2434	IGHG 27 0 
SRR1298742.6228	IGHM 113 0 
SRR1298742.1986	IGHG 26 0 
SRR1298742.7697	IGHG 27 0 
SRR1298742.4235	IGHG 27 0 
SRR1298742.8400	IGHG 27 0 
SRR1298742.8422	IGHG 27 0 
SRR1298742.4017	IGHM 113 0 
SRR1298742.4605	IGHM 113 0 
SRR1298742.271	IGHG 29 0 
SRR1298742.7143	IGHM 113 0 
SRR1298742.7062	IGHM 113 0 
SRR1298742.2877	IGHG 29 0 
SRR1298742.2193	IGHG 27 0 
SRR1298742.5738	IGHM 113 0 
SRR1298742.1187	IGHG 29 0 
SRR1298742.2604	IGHG 29 0 
SRR1298742.4370	IGHG 27 0 
SRR1298742.8608	IGHM 111 0 
SRR1298742.4253	IGHG 27 0 
SRR1298742.7603	IGHM 113 0 
SRR1298742.516	IGHG 27 0 
SRR1298742.2692	IGHG 27 0 
SRR1298742.3824	IGHG 27 0 
SRR1298742.9270	IGHM 113 0 
SRR1298742.2690	IGHG 28 0 
SRR1298742.4438	IGHG 27 0 
SRR1298742.6576	IGHG 27 0 
SRR1298742.8716	IGHM 113 0 
SRR1298742.5343	IGHM 113 0 
SRR1298742.4743	IGHM 113 0 
SRR1298742.7130	IGHM 113 1 
SRR1298742.9370	IGHM 113 1 
SRR1298742.2794	IGHM 113 0 
SRR1298742.820	IGHG 29 0 
SRR1298742.8067	IGHM 113 0 
SRR1298742.3627	IGHG 29 0 
SRR1298742.1391	IGHG 27 0 
SRR1298742.4651	IGHM 113 0 
SRR1298742.9277	IGHG 29 0 
SRR1298742.5727	IGHM 113 1 
SRR1298742.2928	IGHG 27 0 
SRR1298742.3280	IGHM 113 0 
SRR1298742.318	IGHG 27 0 
SRR1298742.6821	IGHG 27 0 
SRR1298742.5724	IGHG 27 0 
SRR1298742.3745	IGHG 27 0 
SRR1298742.6063	IGHM 113 1 
SRR1298742.2713	IGHG 27 0 
SRR1298742.6969	IGHM 113 0 
SRR1298742.2381	IGHG 27 0 
SRR1298742.6325	IGHM 113 0 
SRR1298742.4275	IGHG 29 0 
SRR1298742.5944	IGHG 27 0 
SRR1298742.8076	IGHM 113 0 
SRR1298742.6778	IGHG 27 0 
SRR1298742.1699	IGHM 113 0 
SRR1298742.6689	IGHG 27 0 
SRR1298742.1435	IGHG 29 0 
SRR1298742.4367	IGHG 29 0 
SRR1298742.6760	IGHM 113 0 
SRR1298742.21	IGHG 27 0 
SRR1298742.7937	IGHG 27 0 
SRR1298742.8334	IGHM 113 0 
SRR1298742.3643	IGHG 27 0 
SRR1298742.2456	IGHG 29 0 
SRR1298742.5469	IGHG 29 0 
SRR1298742.8513	IGHM 113 0 
SRR1298742.6945	IGHG 27 0 
SRR1298742.4873	IGHM 113 1 
SRR1298742.8395	IGHG 29 0 
SRR1298742.8109	IGHM 113 0 
SRR1298742.8563	IGHM 113 0 
SRR1298742.3833	IGHG 27 0 
SRR1298742.2805	IGHG 29 0 
SRR1298742.6137	IGHM 113 0 
SRR1298742.6237	IGHG 27 0 
SRR1298742.2897	IGHM 113 0 
SRR1298742.4380	IGHM 113 0 
SRR1298742.1902	IGHG 27 0 
SRR1298742.8260	IGHG 27 0 
SRR1298742.3246	IGHG 27 0 
SRR1298742.6510	IGHM 113 0 
SRR1298742.5042	IGHG 27 0 
SRR1298742.2824	IGHG 27 0 
SRR1298742.9287	IGHG 29 0 
SRR1298742.782	IGHG 27 0 
SRR1298742.9316	IGHG 27 0 
SRR1298742.5091	IGHG 29 0 
SRR1298742.3626	IGHG 27 0 
SRR1298742.3003	IGHG 29 0 
SRR1298742.5890	IGHG 29 0 
SRR1298742.4974	IGHM 113 0 
SRR1298742.4180	IGHM 113 0 
SRR1298742.6214	IGHG 29 0 
SRR1298742.7928	IGHM 113 0 
SRR1298742.8001	IGHM 113 0 
SRR1298742.666	IGHG 29 0 
SRR1298742.2449	IGHG 29 0 
SRR1298742.2625	IGHG 27 0 
SRR1298742.1198	IGHG 27 0 
SRR1298742.5548	IGHG 27 0 
SRR1298742.8584	IGHG 29 0 
SRR1298742.4281	IGHG 27 0 
SRR1298742.171	IGHG 29 0 
SRR1298742.6681	IGHG 29 0 
SRR1298742.1648	IGHG 27 0 
SRR1298742.418	IGHG 29 0 
SRR1298742.5960	IGHG 29 0 
SRR1298742.7577	IGHM 113 0 
SRR1298742.3877	IGHG 26 0 
SRR1298742.5207	IGHG 27 0 
SRR1298742.3038	IGHG 27 0 
SRR1298742.2252	IGHG 27 0 
SRR1298742.1090	IGHG 27 0 
SRR1298742.382	IGHG 29 0 
SRR1298742.7346	IGHM 113 0 
SRR1298742.6021	IGHG 27 0 
SRR1298742.7024	IGHG 29 0 
SRR1298742.6949	IGHG 26 0 
SRR1298742.7981	IGHG 27 0 
SRR1298742.4892	IGHG 29 0 
SRR1298742.6700	IGHG 26 0 
SRR1298742.182	IGHG 26 0 
SRR1298742.6311	IGHG 27 0 
SRR1298742.5494	IGHG 29 0 
SRR1298742.4446	IGHG 28 0 
SRR1298742.3040	IGHM 113 0 
SRR1298742.9045	IGHM 113 0 
SRR1298742.5822	IGHM 113 0 
SRR1298742.2265	IGHG 27 0 
SRR1298742.449	IGHG 27 0 
SRR1298742.7339	IGHG 29 0 
SRR1298742.3019	IGHG 29 0 
SRR1298742.4783	IGHM 113 0 
SRR1298742.4687	IGHG 27 1 IGHE 29 2 IGHE 29 2 
SRR1298742.6516	IGHG 29 0 
SRR1298742.4079	IGHM 113 0 
SRR1298742.6815	IGHG 29 0 
SRR1298742.4201	IGHM 113 1 
SRR1298742.393	IGHG 27 0 
SRR1298742.3457	IGHG 29 0 
SRR1298742.8947	IGHG 27 0 
SRR1298742.5361	IGHM 113 0 
SRR1298742.5208	IGHM 113 0 
SRR1298742.6896	IGHG 27 0 
SRR1298742.11	IGHG 28 0 
SRR1298742.3730	IGHM 113 0 
SRR1298742.780	IGHG 28 0 
SRR1298742.5536	IGHM 113 0 
SRR1298742.4612	IGHG 29 0 
SRR1298742.8982	IGHG 29 0 
SRR1298742.3428	IGHM 113 3 
SRR1298742.4642	IGHM 113 0 
SRR1298742.7643	IGHG 27 0 
SRR1298742.1255	IGHG 27 0 
SRR1298742.3336	IGHG 29 0 
SRR1298742.1881	IGHG 29 0 
SRR1298742.3076	IGHG 29 0 
SRR1298742.8920	IGHM 113 0 
SRR1298742.5377	IGHM 113 1 
SRR1298742.9181	IGHM 113 0 
SRR1298742.1468	IGHG 29 0 
SRR1298742.8418	IGHM 113 0 
SRR1298742.1102	IGHG 29 0 
SRR1298742.2822	IGHM 113 0 
SRR1298742.5151	IGHG 27 0 
SRR1298742.4025	IGHM 113 0 
SRR1298742.1886	IGHG 29 0 
SRR1298742.2175	IGHG 27 0 
SRR1298742.8240	IGHM 113 0 
SRR1298742.6246	IGHM 113 1 
SRR1298742.5349	IGHG 22 0 
SRR1298742.8598	IGHG 29 0 
SRR1298742.4901	IGHM 113 1 
SRR1298742.2128	IGHG 29 0 
SRR1298742.1882	IGHG 27 0 
SRR1298742.4465	IGHG 27 0 
SRR1298742.1649	IGHG 29 0 
SRR1298742.6451	IGHM 113 0 
SRR1298742.2561	IGHG 27 0 
SRR1298742.8535	IGHM 113 0 
SRR1298742.3972	IGHG 27 0 
SRR1298742.296	IGHG 27 0 
SRR1298742.2120	IGHG 27 0 
SRR1298742.2855	IGHG 26 0 
SRR1298742.9366	IGHG 27 0 
SRR1298742.4425	IGHM 113 0 
SRR1298742.3325	IGHG 29 0 
SRR1298742.4653	IGHG 29 0 
SRR1298742.6370	IGHG 29 0 
SRR1298742.763	IGHG 27 0 
SRR1298742.2519	IGHG 29 0 
SRR1298742.8252	IGHM 106 0 
SRR1298742.519	IGHG 27 0 
SRR1298742.2490	IGHM 113 0 
SRR1298742.1130	IGHG 27 0 
SRR1298742.41	IGHG 27 0 
SRR1298742.5816	IGHM 113 0 
SRR1298742.8872	IGHG 29 0 
SRR1298742.8793	IGHG 29 0 
SRR1298742.2776	IGHG 29 0 
SRR1298742.7926	IGHM 113 0 
SRR1298742.5659	IGHG 29 0 
SRR1298742.7512	IGHM 113 1 
SRR1298742.2525	IGHM 113 0 
SRR1298742.57	IGHG 27 0 
SRR1298742.1607	IGHG 29 0 
SRR1298742.7450	IGHM 113 1 
SRR1298742.149	IGHG 27 0 
SRR1298742.4628	IGHM 113 0 
SRR1298742.3101	IGHM 113 0 
SRR1298742.905	IGHG 29 0 
SRR1298742.8337	IGHG 27 0 
SRR1298742.6335	IGHG 26 0 
SRR1298742.3359	IGHG 27 0 
SRR1298742.3826	IGHG 27 0 
SRR1298742.5493	IGHM 113 0 
SRR1298742.3145	IGHG 27 0 
SRR1298742.951	IGHG 29 0 
SRR1298742.6297	IGHM 113 0 
SRR1298742.7376	IGHM 113 0 
SRR1298742.3646	IGHG 27 0 
SRR1298742.6653	IGHM 113 0 
SRR1298742.5162	IGHG 27 0 
SRR1298742.6905	IGHG 27 0 
SRR1298742.7501	IGHM 113 0 
SRR1298742.5384	IGHG 27 0 
SRR1298742.5887	IGHM 113 1 
SRR1298742.4218	IGHG 27 0 
SRR1298742.2485	IGHG 27 0 
SRR1298742.1640	IGHG 27 1 
SRR1298742.1495	IGHG 29 0 
SRR1298742.856	IGHG 27 0 
SRR1298742.3647	IGHG 27 0 
SRR1298742.2895	IGHG 29 0 
SRR1298742.396	IGHG 27 0 
SRR1298742.110	IGHG 29 0 
SRR1298742.1043	IGHG 27 0 
SRR1298742.3096	IGHG 29 0 
SRR1298742.8825	IGHM 113 0 
SRR1298742.5281	IGHG 27 0 
SRR1298742.1274	IGHG 29 0 
SRR1298742.3261	IGHG 29 0 
SRR1298742.5010	IGHG 27 0 
SRR1298742.8264	IGHG 29 0 
SRR1298742.9094	IGHM 113 0 
SRR1298742.972	IGHG 26 0 
SRR1298742.2727	IGHG 29 0 
SRR1298742.3796	IGHM 113 3 
SRR1298742.8743	IGHM 113 0 
SRR1298742.5666	IGHG 26 0 
SRR1298742.447	IGHG 29 0 
SRR1298742.2748	IGHG 29 0 
SRR1298742.140	IGHG 29 0 
SRR1298742.8764	IGHG 27 0 
SRR1298742.934	IGHG 27 0 
SRR1298742.7667	IGHG 27 0 
SRR1298742.4453	IGHG 27 0 
SRR1298742.9222	IGHM 113 0 
SRR1298742.8433	IGHM 113 1 
SRR1298742.921	IGHG 27 0 
SRR1298742.2775	IGHM 113 1 
SRR1298742.9420	IGHM 113 0 
SRR1298742.8819	IGHG 29 0 
SRR1298742.7252	IGHG 27 0 
SRR1298742.9172	IGHM 113 0 
SRR1298742.5971	IGHG 27 0 
SRR1298742.2146	IGHG 26 0 
SRR1298742.7195	IGHM 113 0 
SRR1298742.4407	IGHG 27 0 
SRR1298742.7126	IGHM 113 2 
SRR1298742.4578	IGHG 27 0 
SRR1298742.6069	IGHM 113 1 
SRR1298742.2961	IGHM 113 0 
SRR1298742.1432	IGHG 27 0 
SRR1298742.5348	IGHG 27 0 
SRR1298742.5781	IGHG 27 0 
SRR1298742.3301	IGHM 113 0 
SRR1298742.1550	IGHG 27 0 
SRR1298742.5797	IGHM 113 1 
SRR1298742.9216	IGHG 27 0 
SRR1298742.7013	IGHM 113 0 
SRR1298742.1365	IGHG 28 0 
SRR1298742.2054	IGHG 27 0 
SRR1298742.7187	IGHM 113 0 
SRR1298742.3807	IGHM 113 0 
SRR1298742.6939	IGHG 29 0 
SRR1298742.5333	IGHM 113 0 
SRR1298742.8545	IGHM 113 0 
SRR1298742.8024	IGHG 27 0 
SRR1298742.3061	IGHG 29 0 
SRR1298742.6636	IGHM 113 0 
SRR1298742.6332	IGHG 27 0 
SRR1298742.94	IGHG 29 0 
SRR1298742.5891	IGHG 27 0 
SRR1298742.8780	IGHG 27 0 
SRR1298742.5175	IGHG 27 0 
SRR1298742.3207	IGHG 27 0 
SRR1298742.2483	IGHG 27 0 
SRR1298742.6568	IGHG 27 0 
SRR1298742.3114	IGHM 113 0 
SRR1298742.583	IGHG 27 0 
SRR1298742.3264	IGHM 113 1 
SRR1298742.1296	IGHG 29 0 
SRR1298742.7906	IGHG 27 0 
SRR1298742.3447	IGHG 27 0 
SRR1298742.2999	IGHM 113 0 
SRR1298742.6226	IGHG 29 0 
SRR1298742.7801	IGHG 27 0 
SRR1298742.6963	IGHM 113 0 
SRR1298742.2945	IGHG 27 0 
SRR1298742.3764	IGHM 113 0 
SRR1298742.971	IGHM 113 1 
SRR1298742.752	IGHG 29 0 
SRR1298742.767	IGHM 115 2 
SRR1298742.2922	IGHM 113 0 
SRR1298742.46	IGHG 28 0 
SRR1298742.1910	IGHG 29 0 
SRR1298742.5204	IGHM 113 0 
SRR1298742.1266	IGHG 29 0 
SRR1298742.6130	IGHM 113 1 
SRR1298742.4004	IGHG 27 0 
SRR1298742.83	IGHG 27 0 
SRR1298742.6690	IGHM 113 0 
SRR1298742.764	IGHG 27 0 
SRR1298742.6686	IGHG 27 0 
SRR1298742.6208	IGHG 27 0 
SRR1298742.4695	IGHM 113 1 
SRR1298742.2547	IGHM 113 1 
SRR1298742.7892	IGHM 113 0 
SRR1298742.1294	IGHG 27 0 
SRR1298742.6305	IGHG 27 0 
SRR1298742.7248	IGHG 27 0 
SRR1298742.2458	IGHG 27 0 
SRR1298742.6541	IGHM 113 0 
SRR1298742.2466	IGHG 27 0 
SRR1298742.5002	IGHG 29 0 
SRR1298742.8316	IGHG 29 0 
SRR1298742.3555	IGHG 27 0 
SRR1298742.3093	IGHG 29 0 
SRR1298742.9427	IGHM 113 0 
SRR1298742.1803	IGHG 27 0 
SRR1298742.7246	IGHM 113 0 
SRR1298742.1672	IGHG 27 0 
SRR1298742.6748	IGHG 29 0 
SRR1298742.1167	IGHG 27 0 
SRR1298742.4594	IGHG 27 0 
SRR1298742.1337	IGHG 27 0 
SRR1298742.1827	IGHG 29 0 
SRR1298742.1036	IGHG 29 0 
SRR1298742.1516	IGHM 113 0 
SRR1298742.8315	IGHM 113 0 
SRR1298742.1638	IGHM 113 0 
SRR1298742.1116	IGHM 113 3 
SRR1298742.5061	IGHM 113 0 
SRR1298742.770	IGHG 29 0 
SRR1298742.4279	IGHG 27 0 
SRR1298742.9241	IGHG 24 0 
SRR1298742.8366	IGHM 113 0 
SRR1298742.4790	IGHM 113 1 
SRR1298742.4714	IGHG 27 0 
SRR1298742.7844	IGHM 113 0 
SRR1298742.5139	IGHM 113 1 
SRR1298742.8597	IGHG 27 0 
SRR1298742.6136	IGHG 27 0 
SRR1298742.3020	IGHM 113 0 
SRR1298742.3523	IGHM 113 0 
SRR1298742.8894	IGHG 29 0 
SRR1298742.146	IGHG 27 0 
SRR1298742.1982	IGHM 113 1 
SRR1298742.8214	IGHG 27 0 
SRR1298742.2619	IGHM 113 0 
SRR1298742.7534	IGHG 29 0 
SRR1298742.8534	IGHM 113 0 
SRR1298742.7759	IGHM 113 0 
SRR1298742.2958	IGHM 113 0 
SRR1298742.7328	IGHM 113 1 
SRR1298742.2632	IGHG 27 0 
SRR1298742.7015	IGHG 29 0 
SRR1298742.6358	IGHG 27 0 
SRR1298742.5554	IGHG 29 0 
SRR1298742.3244	IGHM 113 0 
SRR1298742.4715	IGHG 27 0 
SRR1298742.7809	IGHG 27 0 
SRR1298742.7315	IGHM 113 0 
SRR1298742.6030	IGHG 29 0 
SRR1298742.2144	IGHG 26 0 
SRR1298742.2613	IGHG 27 0 
SRR1298742.3468	IGHG 27 0 
SRR1298742.4303	IGHM 113 0 
SRR1298742.4236	IGHG 27 0 
SRR1298742.6213	IGHG 27 0 
SRR1298742.2115	IGHG 29 0 
SRR1298742.8690	IGHG 27 0 
SRR1298742.8674	IGHM 113 0 
SRR1298742.4318	IGHG 29 0 
SRR1298742.535	IGHG 27 0 
SRR1298742.8216	IGHM 113 0 
SRR1298742.8842	IGHG 29 0 
SRR1298742.9275	IGHM 113 0 
SRR1298742.3315	IGHG 27 0 
SRR1298742.60	IGHG 29 0 
SRR1298742.8633	IGHM 113 0 
SRR1298742.5674	IGHM 113 0 
SRR1298742.7621	IGHG 27 0 
SRR1298742.2254	IGHM 113 0 
SRR1298742.6357	IGHG 27 0 
SRR1298742.1655	IGHM 113 3 
SRR1298742.650	IGHM 113 3 
SRR1298742.2598	IGHG 27 0 
SRR1298742.2741	IGHG 29 0 
SRR1298742.704	IGHG 27 0 
SRR1298742.8880	IGHM 113 1 
SRR1298742.3983	IGHG 27 0 
SRR1298742.2459	IGHG 27 0 
SRR1298742.465	IGHG 29 0 
SRR1298742.424	IGHG 27 0 
SRR1298742.6825	IGHG 29 0 
SRR1298742.9180	IGHG 27 0 
SRR1298742.142	IGHG 27 0 
SRR1298742.2137	IGHM 113 0 
SRR1298742.6863	IGHM 113 0 
SRR1298742.5534	IGHM 113 0 
SRR1298742.675	IGHM 113 1 
SRR1298742.7843	IGHG 27 0 
SRR1298742.831	IGHG 27 0 
SRR1298742.6066	IGHM 113 1 
SRR1298742.547	IGHM 113 0 
SRR1298742.3155	IGHM 113 0 
SRR1298742.5589	IGHG 29 0 
SRR1298742.4621	IGHG 27 0 
SRR1298742.5817	IGHM 113 1 
SRR1298742.7741	IGHM 113 0 
SRR1298742.6477	IGHM 113 0 
SRR1298742.9006	IGHM 113 1 
SRR1298742.8572	IGHG 29 0 
SRR1298742.2032	IGHM 113 0 
SRR1298742.1815	IGHM 114 3 
SRR1298742.9188	IGHM 113 0 
SRR1298742.599	IGHG 28 0 
SRR1298742.2347	IGHG 20 0 
SRR1298742.6106	IGHG 27 0 
SRR1298742.8475	IGHG 29 0 
SRR1298742.5293	IGHG 27 0 
SRR1298742.6750	IGHM 113 1 
SRR1298742.3601	IGHG 29 0 
SRR1298742.1585	IGHM 113 0 
SRR1298742.493	IGHG 27 0 
SRR1298742.1612	IGHG 27 0 
SRR1298742.262	IGHG 27 0 
SRR1298742.8980	IGHM 113 0 
SRR1298742.2105	IGHG 29 0 
SRR1298742.4491	IGHM 113 0 
SRR1298742.2048	IGHM 113 1 
SRR1298742.5279	IGHM 113 0 
SRR1298742.235	IGHG 27 0 
SRR1298742.6533	IGHM 113 0 
SRR1298742.2374	IGHG 27 0 
SRR1298742.8891	IGHM 113 0 
SRR1298742.8769	IGHM 113 0 
SRR1298742.7460	IGHG 27 0 
SRR1298742.5982	IGHM 113 0 
SRR1298742.9233	IGHG 27 0 
SRR1298742.7067	IGHG 27 0 
SRR1298742.5335	IGHG 27 0 
SRR1298742.6294	IGHG 27 0 
SRR1298742.2351	IGHM 113 0 
SRR1298742.7464	IGHM 113 0 
SRR1298742.2050	IGHG 29 0 
SRR1298742.8055	IGHG 29 0 
SRR1298742.872	IGHG 27 0 
SRR1298742.4459	IGHG 27 0 
SRR1298742.1184	IGHG 27 0 
SRR1298742.2117	IGHM 113 0 
SRR1298742.5698	IGHM 113 0 
SRR1298742.8965	IGHG 29 1 
SRR1298742.1631	IGHG 27 0 
SRR1298742.7099	IGHM 113 0 
SRR1298742.3349	IGHG 27 0 
SRR1298742.3868	IGHG 27 0 
SRR1298742.7285	IGHM 113 1 
SRR1298742.2375	IGHG 28 0 
SRR1298742.2151	IGHG 27 0 
SRR1298742.7794	IGHM 113 0 
SRR1298742.904	IGHG 27 0 
SRR1298742.3716	IGHG 27 0 
SRR1298742.1521	IGHG 27 0 
SRR1298742.1248	IGHG 27 0 
SRR1298742.4780	IGHG 27 0 
SRR1298742.9154	IGHM 113 1 
SRR1298742.2408	IGHG 27 0 
SRR1298742.7026	IGHG 27 1 
SRR1298742.1800	IGHG 27 0 
SRR1298742.1895	IGHM 113 0 
SRR1298742.5745	IGHG 29 0 
SRR1298742.2579	IGHM 113 0 
SRR1298742.5608	IGHM 113 0 
SRR1298742.7057	IGHG 29 0 
SRR1298742.7817	IGHG 29 0 
SRR1298742.5108	IGHG 29 0 
SRR1298742.4081	IGHG 27 0 
SRR1298742.7538	IGHG 27 0 
SRR1298742.4246	IGHG 27 0 
SRR1298742.9375	IGHG 27 0 
SRR1298742.1022	IGHG 29 0 
SRR1298742.3602	IGHG 27 0 
SRR1298742.2902	IGHM 113 0 
SRR1298742.7103	IGHG 27 0 
SRR1298742.1333	IGHG 29 0 
SRR1298742.8714	IGHM 113 0 
SRR1298742.6202	IGHM 113 0 
SRR1298742.2111	IGHG 27 0 
SRR1298742.4572	IGHM 113 1 
SRR1298742.885	IGHG 27 0 
SRR1298742.380	IGHG 27 0 
SRR1298742.6505	IGHM 113 0 
SRR1298742.4396	IGHG 29 0 
SRR1298742.7364	IGHM 113 0 
SRR1298742.2926	IGHG 27 0 
SRR1298742.1738	IGHM 113 0 
SRR1298742.1215	IGHG 27 0 
SRR1298742.7076	IGHG 29 0 
SRR1298742.7602	IGHG 27 0 
SRR1298742.541	IGHG 27 0 
SRR1298742.5136	IGHG 27 0 
SRR1298742.1447	IGHG 29 0 
SRR1298742.4751	IGHM 113 1 
SRR1298742.7646	IGHG 27 0 
SRR1298742.3379	IGHG 29 0 
SRR1298742.584	IGHG 27 0 
SRR1298742.441	IGHG 29 0 
SRR1298742.6897	IGHG 27 0 
SRR1298742.918	IGHG 27 0 
SRR1298742.3974	IGHM 113 1 
SRR1298742.588	IGHG 29 0 
SRR1298742.1731	IGHG 27 0 
SRR1298742.5949	IGHG 27 0 
SRR1298742.1451	IGHG 29 0 
SRR1298742.7326	IGHG 27 0 
SRR1298742.99	IGHG 27 0 
SRR1298742.7098	IGHG 27 0 
SRR1298742.4904	IGHG 29 0 
SRR1298742.5806	IGHG 27 0 
SRR1298742.5020	IGHG 27 0 
SRR1298742.2431	IGHG 27 0 
SRR1298742.8283	IGHM 113 1 
SRR1298742.1125	IGHG 27 0 
SRR1298742.7309	IGHG 29 0 
SRR1298742.2997	IGHG 29 0 
SRR1298742.4819	IGHG 27 0 
SRR1298742.5078	IGHM 113 0 
SRR1298742.1922	IGHG 29 0 
SRR1298742.4815	IGHG 29 0 
SRR1298742.4452	IGHG 27 0 
SRR1298742.6221	IGHM 113 0 
SRR1298742.2550	IGHG 27 0 
SRR1298742.1295	IGHG 27 0 
SRR1298742.998	IGHG 27 0 
SRR1298742.1241	IGHG 27 0 
SRR1298742.5567	IGHG 27 0 
SRR1298742.1329	IGHG 29 0 
SRR1298742.109	IGHG 29 0 
SRR1298742.6804	IGHG 27 0 
SRR1298742.7551	IGHM 113 0 
SRR1298742.5877	IGHG 27 0 
SRR1298742.4023	IGHG 27 0 
SRR1298742.6901	IGHG 27 0 
SRR1298742.1866	IGHG 27 0 
SRR1298742.5017	IGHG 29 0 
SRR1298742.560	IGHG 29 0 
SRR1298742.312	IGHG 27 0 
SRR1298742.1909	IGHM 113 0 
SRR1298742.1196	IGHG 29 0 
SRR1298742.7079	IGHG 29 0 
SRR1298742.4838	IGHM 114 0 
SRR1298742.1354	IGHG 27 0 
SRR1298742.5584	IGHG 29 0 
SRR1298742.9383	IGHG 29 0 
SRR1298742.9347	IGHG 27 0 
SRR1298742.9440	IGHG 27 0 
SRR1298742.5182	IGHG 27 0 
SRR1298742.9049	IGHG 29 0 
SRR1298742.6555	IGHM 113 0 
SRR1298742.8899	IGHG 27 0 
SRR1298742.389	IGHG 27 0 
SRR1298742.1656	IGHG 26 0 
SRR1298742.3294	IGHG 27 0 
SRR1298742.8904	IGHM 113 0 
SRR1298742.9052	IGHG 27 0 
SRR1298742.2992	IGHG 29 0 
SRR1298742.2636	IGHG 27 0 
SRR1298742.8606	IGHM 113 0 
SRR1298742.1630	IGHG 29 0 
